YEAR,MONTH,PROV_ID,MinRain,MaxRain,AvgRain,RainRange,IsRainySeason,Province_กรุงเทพมหานคร,Province_กาญจนบุรี,Province_กาฬสินธุ์,Province_กำแพงเพชร,Province_ขอนแก่น,Province_จันทบุรี,Province_ฉะเชิงเทรา,Province_ชลบุรี,Province_ชัยนาท,Province_ชัยภูมิ,Province_ชุมพร,Province_ตรัง,Province_ตราด,Province_ตาก,Province_นครนายก,Province_นครปฐม,Province_นครพนม,Province_นครราชสีมา,Province_นครศรีธรรมราช,Province_นครสวรรค์,Province_นนทบุรี,Province_นราธิวาส,Province_น่าน,Province_บึงกาฬ,Province_บุรีรัมย์,Province_ปทุมธานี,Province_ประจวบคีรีขันธ์,Province_ปราจีนบุรี,Province_ปัตตานี,Province_พระนครศรีอยุธยา,Province_พะเยา,Province_พังงา,Province_พัทลุง,Province_พิจิตร,Province_พิษณุโลก,Province_ภูเก็ต,Province_มหาสารคาม,Province_มุกดาหาร,Province_ยะลา,Province_ยโสธร,Province_ระนอง,Province_ระยอง,Province_ราชบุรี,Province_ร้อยเอ็ด,Province_ลพบุรี,Province_ลำปาง,Province_ลำพูน,Province_ศรีสะเกษ,Province_สกลนคร,Province_สงขลา,Province_สตูล,Province_สมุทรปราการ,Province_สมุทรสงคราม,Province_สมุทรสาคร,Province_สระบุรี,Province_สระแก้ว,Province_สิงห์บุรี,Province_สุพรรณบุรี,Province_สุราษฎร์ธานี,Province_สุรินทร์,Province_สุโขทัย,Province_หนองคาย,Province_หนองบัวลำภู,Province_อำนาจเจริญ,Province_อุดรธานี,Province_อุตรดิตถ์,Province_อุทัยธานี,Province_อุบลราชธานี,Province_อ่างทอง,Province_เชียงราย,Province_เชียงใหม่,Province_เพชรบุรี,Province_เพชรบูรณ์,Province_เลย,Province_แพร่,Province_แม่ฮ่องสอน,Season_Spring,Season_Summer,Season_Winter,Q_2,Q_3,Q_4
2018,1,50,0.0002373154967013147,0.018510061570310835,0.00460916649724573,0.03147481973398025,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
2018,1,51,0.0,0.0049197795378573385,0.0029260240979830853,0.008449054630249288,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,52,1.582103248057968e-05,0.015459554534660701,0.007162207930487645,0.026528776340555463,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,53,0.0026816650885186765,0.012792644826011508,0.008368964585500446,0.01842479517839217,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,54,0.006502444560729032,0.014491429500410996,0.012366144963320225,0.016291616794587585,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
2018,1,55,0.0090179882133308,0.018741437994337386,0.011862527044136892,0.020265184321147735,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,56,0.006059455319031119,0.013212774840929158,0.008610802233270754,0.014681279187928728,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,57,0.003773316231588273,0.0102657780680123,0.006041542940778593,0.012642212469675422,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
2018,1,58,0.0003164206543579034,0.007903309002344202,0.002634563196322422,0.013154592117701187,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
2018,1,60,0.002452259959339946,0.01586750660334277,0.006760798342803019,0.024008699561862138,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
